url,event score
http://www.npr.org/blogs/money/2010/02/slope_of_the_demand_curve_for.html?ft=3&f=,0.004123711340206186
http://www.nytimes.com/aponline/2014/05/09/us/politics/ap-us-pot-in-dc.html,0.004149377593360996
http://www.nytimes.com/2014/07/23/us/officials-focus-on-e-cigarette-ads-aimed-at-youths.html,0.004227941176470588
http://www.foxnews.com/us/2013/05/31/some-washington-state-police-dogs-not-smelling-pot-anymore/,0.004335260115606936
http://www.nytimes.com/aponline/2014/05/23/us/ap-us-travel-brief-no-weed-on-planes.html,0.0043969849246231155
http://www.npr.org/blogs/health/2014/08/12/339822911/colorado-case-puts-workplace-drug-policies-to-the-test?ft=3&f=,0.004481792717086834
http://www.foxnews.com/politics/2013/10/12/colorado-farmers-harvesting-industrial-hemp-despite-federal-drug-law/,0.004497138184791497
http://www.nytimes.com/reuters/2014/07/29/us/politics/29reuters-usa-marijuana-senators.html,0.004541326067211626
http://www.nytimes.com/2014/09/09/opinion/obsolete-zero-tolerance-on-pot.html,0.0045473336089293095
http://latino.foxnews.com/latino/espanol/2013/09/04/here-is-latest-washington-news-from-associated-press/,0.004640371229698376
http://latino.foxnews.com/latino/lifestyle/2013/05/31/spanish-judge-vetoes-cash-strapped-town-plan-to-grow-pot/,0.004703668861712135
http://www.foxnews.com/politics/2014/07/31/bankrupt-california-city-eyes-marijuana-for-revenue/,0.0047427080863172875
http://www.foxbusiness.com/markets/2014/08/29/lawsuit-over-small-washington-city-pot-business-ban-threatens-state-legal/,0.004772727272727273
http://www.foxnews.com/politics/2014/01/16/washington-ag-cities-can-block-pot-business/,0.004816955684007707
http://latino.foxnews.com/latino/espanol/2014/09/29/sector-de-la-marihuana-legal-busca-influir-en-la-politica-de-eeuu-mediante/,0.004838298955946015
http://www.foxbusiness.com/personal-finance/2014/01/13/tough-new-laws-for-texters-teens-drunks/,0.004892367906066536
http://www.npr.org/blogs/health/2011/10/07/141162110/feds-crack-the-whip-on-california-marijuana-shops?ft=3&f=,0.004901960784313725
http://www.foxnews.com/travel/2014/05/26/passengers-comply-with-no-weed-rule-at-denver-airport/,0.004962779156327543
http://www.foxbusiness.com/personal-finance/2013/06/07/5-naughty-things-your-credit-card-wont-buy/,0.005023255813953489
http://latino.foxnews.com/latino/espanol/2014/08/08/jovenes-de-colorado-estan-mas-favor-la-marihuana-pero-la-consumen-menos/,0.005058365758754864
http://www.npr.org/templates/story/story.php?storyId=113924395&ft=3&f=,0.005142405063291139
http://www.foxnews.com/us/2014/03/05/federal-labor-agency-enters-medical-marijuana-debate-for-first-time/,0.005183905208590471
http://www.nytimes.com/2014/01/07/opinion/is-legalizing-marijuana-a-bad-thing.html,0.005202312138728324
http://latino.foxnews.com/latino/health/2014/09/09/chile-approves-first-medical-marijuana-farm/,0.00520494469746259
http://www.nytimes.com/reuters/2014/03/24/us/24reuters-usa-marijuana-tribe.html,0.005219660722053067
http://www.foxnews.com/us/2012/08/31/san-diego-bus-drivers-may-have-eaten-pot-brownies/,0.005249343832020997
http://www.npr.org/templates/story/story.php?storyId=113959834&ft=3&f=,0.00532319391634981
http://www.nytimes.com/reuters/2014/04/01/us/01reuters-usa-idaho-marijuana.html,0.005341880341880342
http://www.nytimes.com/aponline/2014/10/07/world/middleeast/ap-ml-morocco-rethinking-pot-going-legal-abridged.html,0.005346164127238706
http://www.foxnews.com/us/2013/06/05/suburban-ny-woman-accused-running-sophisticated-marijuana-growing-operation/,0.0053590568060021436
http://latino.foxnews.com/latino/espanol/2013/12/12/tiendas-autorizadas-vender-marihuana-legal-en-colorado-enfrentan-mucha/,0.005425709515859766
http://www.nytimes.com/aponline/2014/03/25/us/ap-us-medical-marijuana-kids.html,0.005459292665558984
http://www.npr.org/2014/01/19/263904664/new-yorks-medical-marijuana-experiment-begins-with-caution?ft=3&f=,0.005465903175429464
